holiday,date,Total,megawatthours
0,2021-05-06 05:00:00+00:00,380665,387061
0,2021-05-06 06:00:00+00:00,361037,367069
0,2021-05-06 07:00:00+00:00,345769,352189
0,2021-05-06 08:00:00+00:00,340296,344447
0,2021-05-06 09:00:00+00:00,339564,342514
0,2021-05-06 10:00:00+00:00,348591,348945
0,2021-05-06 11:00:00+00:00,365781,366817
0,2021-05-06 12:00:00+00:00,382403,385570
0,2021-05-06 13:00:00+00:00,394558,398684
0,2021-05-06 14:00:00+00:00,404563,407786
0,2021-05-06 15:00:00+00:00,412298,415254
0,2021-05-06 16:00:00+00:00,418098,421573
0,2021-05-06 17:00:00+00:00,422606,426633
0,2021-05-06 18:00:00+00:00,428849,432168
0,2021-05-06 19:00:00+00:00,433387,437737
0,2021-05-06 20:00:00+00:00,440244,442978
0,2021-05-06 21:00:00+00:00,449342,451866
0,2021-05-06 22:00:00+00:00,456188,458136
0,2021-05-06 23:00:00+00:00,456584,459362
0,2021-05-07 00:00:00+00:00,456341,457391
0,2021-05-07 01:00:00+00:00,450724,455421
0,2021-05-07 02:00:00+00:00,439482,448545
0,2021-05-07 03:00:00+00:00,421872,429841
0,2021-05-07 04:00:00+00:00,398648,406238
0,2021-05-07 05:00:00+00:00,376440,383272
0,2021-05-07 06:00:00+00:00,358326,364282
0,2021-05-07 07:00:00+00:00,346010,350709
0,2021-05-07 08:00:00+00:00,337462,342426
0,2021-05-07 09:00:00+00:00,337556,340552
0,2021-05-07 10:00:00+00:00,348346,348150
0,2021-05-07 11:00:00+00:00,365029,365521
0,2021-05-07 12:00:00+00:00,381239,383550
0,2021-05-07 13:00:00+00:00,393243,396671
0,2021-05-07 14:00:00+00:00,403536,405788
0,2021-05-07 15:00:00+00:00,411416,413217
0,2021-05-07 16:00:00+00:00,417466,419369
0,2021-05-07 17:00:00+00:00,421504,424399
0,2021-05-07 18:00:00+00:00,426100,428995
0,2021-05-07 19:00:00+00:00,430744,433432
0,2021-05-07 20:00:00+00:00,434596,436685
0,2021-05-07 21:00:00+00:00,437247,440412
0,2021-05-07 22:00:00+00:00,441286,445343
0,2021-05-07 23:00:00+00:00,438404,442089
0,2021-05-08 00:00:00+00:00,434322,436264
0,2021-05-08 01:00:00+00:00,429291,434062
0,2021-05-08 02:00:00+00:00,420957,428804
0,2021-05-08 03:00:00+00:00,407428,414988
0,2021-05-08 04:00:00+00:00,388676,395667
0,2021-05-08 05:00:00+00:00,370725,377038
0,2021-05-08 06:00:00+00:00,353653,359743
0,2021-05-08 07:00:00+00:00,342088,347212
0,2021-05-08 08:00:00+00:00,335022,339510
0,2021-05-08 09:00:00+00:00,333747,335792
0,2021-05-08 10:00:00+00:00,334555,337169
0,2021-05-08 11:00:00+00:00,340532,342081
0,2021-05-08 12:00:00+00:00,349337,350499
0,2021-05-08 13:00:00+00:00,361144,363217
0,2021-05-08 14:00:00+00:00,373372,374514
0,2021-05-08 15:00:00+00:00,383456,384445
0,2021-05-08 16:00:00+00:00,387140,390932
0,2021-05-08 17:00:00+00:00,393495,395394
0,2021-05-08 18:00:00+00:00,396809,399389
0,2021-05-08 19:00:00+00:00,400513,403060
0,2021-05-08 20:00:00+00:00,407412,408346
0,2021-05-08 21:00:00+00:00,412909,414501
0,2021-05-08 22:00:00+00:00,421211,421242
0,2021-05-08 23:00:00+00:00,423690,424951
0,2021-05-09 00:00:00+00:00,423431,424723
0,2021-05-09 01:00:00+00:00,421882,425101
0,2021-05-09 02:00:00+00:00,415351,422293
0,2021-05-09 03:00:00+00:00,406705,410924
0,2021-05-09 04:00:00+00:00,390747,394897
0,2021-05-09 05:00:00+00:00,369834,376046
0,2021-05-09 06:00:00+00:00,353384,359561
0,2021-05-09 07:00:00+00:00,341973,347381
0,2021-05-09 08:00:00+00:00,333975,338950
0,2021-05-09 09:00:00+00:00,330366,334342
0,2021-05-09 10:00:00+00:00,330392,334043
0,2021-05-09 11:00:00+00:00,333356,336112
0,2021-05-09 12:00:00+00:00,339902,342159
0,2021-05-09 13:00:00+00:00,352116,354593
0,2021-05-09 14:00:00+00:00,366024,368586
0,2021-05-09 15:00:00+00:00,378239,379928
0,2021-05-09 16:00:00+00:00,384957,388075
0,2021-05-09 17:00:00+00:00,391844,394732
0,2021-05-09 18:00:00+00:00,396376,400083
0,2021-05-09 19:00:00+00:00,402251,405900
0,2021-05-09 20:00:00+00:00,408985,411802
0,2021-05-09 21:00:00+00:00,414553,418322
0,2021-05-09 22:00:00+00:00,421679,425128
0,2021-05-09 23:00:00+00:00,425936,429681
0,2021-05-10 00:00:00+00:00,427916,431053
0,2021-05-10 01:00:00+00:00,426651,433001
0,2021-05-10 02:00:00+00:00,421951,430893
0,2021-05-10 03:00:00+00:00,411463,417946
0,2021-05-10 04:00:00+00:00,390030,398748
0,2021-05-10 05:00:00+00:00,372387,378774
0,2021-05-10 06:00:00+00:00,355531,361616
0,2021-05-10 07:00:00+00:00,343968,349595
0,2021-05-10 08:00:00+00:00,339081,343148
0,2021-05-10 09:00:00+00:00,340326,343475
0,2021-05-10 10:00:00+00:00,349865,351873
0,2021-05-10 11:00:00+00:00,369935,370668
0,2021-05-10 12:00:00+00:00,389701,392258
0,2021-05-10 13:00:00+00:00,404598,408785
0,2021-05-10 14:00:00+00:00,418770,421269
0,2021-05-10 15:00:00+00:00,425683,428451
0,2021-05-10 16:00:00+00:00,435270,438502
0,2021-05-10 17:00:00+00:00,439892,443467
0,2021-05-10 18:00:00+00:00,444242,447973
0,2021-05-10 19:00:00+00:00,446045,451310
0,2021-05-10 20:00:00+00:00,449108,453663
0,2021-05-10 21:00:00+00:00,452819,456057
0,2021-05-10 22:00:00+00:00,456551,459378
0,2021-05-10 23:00:00+00:00,456689,460400
0,2021-05-11 00:00:00+00:00,456819,458797
0,2021-05-11 01:00:00+00:00,454248,458562
0,2021-05-11 02:00:00+00:00,444741,453437
0,2021-05-11 03:00:00+00:00,427517,434890
0,2021-05-11 04:00:00+00:00,401361,411526
0,2021-05-11 05:00:00+00:00,381159,388804
0,2021-05-11 06:00:00+00:00,363926,369772
0,2021-05-11 07:00:00+00:00,351738,356673
0,2021-05-11 08:00:00+00:00,344594,348832
0,2021-05-11 09:00:00+00:00,345300,347685
0,2021-05-11 10:00:00+00:00,354225,355565
0,2021-05-11 11:00:00+00:00,371691,374129
0,2021-05-11 12:00:00+00:00,390993,393910
0,2021-05-11 13:00:00+00:00,401987,406856
0,2021-05-11 14:00:00+00:00,412285,415296
0,2021-05-11 15:00:00+00:00,420984,423285
0,2021-05-11 16:00:00+00:00,428908,430610
0,2021-05-11 17:00:00+00:00,433631,436509
0,2021-05-11 18:00:00+00:00,440026,441787
0,2021-05-11 19:00:00+00:00,441747,445575
0,2021-05-11 20:00:00+00:00,443664,447403
0,2021-05-11 21:00:00+00:00,446070,450112
0,2021-05-11 22:00:00+00:00,449570,453426
0,2021-05-11 23:00:00+00:00,449378,452555
0,2021-05-12 00:00:00+00:00,449804,452345
0,2021-05-12 01:00:00+00:00,447358,452304
0,2021-05-12 02:00:00+00:00,445687,455018
0,2021-05-12 03:00:00+00:00,418400,425770
0,2021-05-12 04:00:00+00:00,398649,406775
0,2021-05-12 05:00:00+00:00,376943,384188
0,2021-05-12 06:00:00+00:00,359359,366217
0,2021-05-12 07:00:00+00:00,347831,353974
0,2021-05-12 08:00:00+00:00,340987,345261
0,2021-05-12 09:00:00+00:00,342334,344165
0,2021-05-12 10:00:00+00:00,351772,352349
0,2021-05-12 11:00:00+00:00,369642,371018
0,2021-05-12 12:00:00+00:00,386695,389828
0,2021-05-12 13:00:00+00:00,397990,402506
0,2021-05-12 14:00:00+00:00,407921,410425
0,2021-05-12 15:00:00+00:00,415100,416929
0,2021-05-12 16:00:00+00:00,418947,422388
0,2021-05-12 17:00:00+00:00,423498,425870
0,2021-05-12 18:00:00+00:00,426101,428575
0,2021-05-12 19:00:00+00:00,426789,429884
0,2021-05-12 20:00:00+00:00,429976,432407
0,2021-05-12 21:00:00+00:00,433197,435711
0,2021-05-12 22:00:00+00:00,436971,440411
0,2021-05-12 23:00:00+00:00,439352,442635
0,2021-05-13 00:00:00+00:00,440604,442242
0,2021-05-13 01:00:00+00:00,439933,444177
0,2021-05-13 02:00:00+00:00,432984,442162
0,2021-05-13 03:00:00+00:00,417479,425275
0,2021-05-13 04:00:00+00:00,393811,402969
0,2021-05-13 05:00:00+00:00,376812,382382
0,2021-05-13 06:00:00+00:00,360042,365731
0,2021-05-13 07:00:00+00:00,348850,353700
0,2021-05-13 08:00:00+00:00,344618,347560
0,2021-05-13 09:00:00+00:00,345931,347323
0,2021-05-13 10:00:00+00:00,356049,355805
0,2021-05-13 11:00:00+00:00,373447,374976
0,2021-05-13 12:00:00+00:00,389059,393184
0,2021-05-13 13:00:00+00:00,396803,402289
0,2021-05-13 14:00:00+00:00,403018,406730
0,2021-05-13 15:00:00+00:00,409571,411540
0,2021-05-13 16:00:00+00:00,413874,416278
0,2021-05-13 17:00:00+00:00,417477,420731
0,2021-05-13 18:00:00+00:00,421253,423428
0,2021-05-13 19:00:00+00:00,423146,426678
0,2021-05-13 20:00:00+00:00,426889,430147
0,2021-05-13 21:00:00+00:00,431014,433702
0,2021-05-13 22:00:00+00:00,434380,438032
0,2021-05-13 23:00:00+00:00,437028,440211
0,2021-05-14 00:00:00+00:00,437811,440285
0,2021-05-14 01:00:00+00:00,436216,441574
0,2021-05-14 02:00:00+00:00,428295,439256
0,2021-05-14 03:00:00+00:00,414943,422748
0,2021-05-14 04:00:00+00:00,392505,400411
0,2021-05-14 05:00:00+00:00,370961,378073
0,2021-05-14 06:00:00+00:00,353747,360929
0,2021-05-14 07:00:00+00:00,343617,348885
0,2021-05-14 08:00:00+00:00,338580,342267
0,2021-05-14 09:00:00+00:00,338990,341087
0,2021-05-14 10:00:00+00:00,347176,347948
0,2021-05-14 11:00:00+00:00,361405,364933
0,2021-05-14 12:00:00+00:00,378558,382594
0,2021-05-14 13:00:00+00:00,389830,393867
0,2021-05-14 14:00:00+00:00,397777,400780
0,2021-05-14 15:00:00+00:00,406688,408219
0,2021-05-14 16:00:00+00:00,411661,415348
0,2021-05-14 17:00:00+00:00,417742,421694
0,2021-05-14 18:00:00+00:00,422830,426858
0,2021-05-14 19:00:00+00:00,428342,432864
0,2021-05-14 20:00:00+00:00,434002,437203
0,2021-05-14 21:00:00+00:00,440286,443463
0,2021-05-14 22:00:00+00:00,443410,447714
0,2021-05-14 23:00:00+00:00,442567,447026
0,2021-05-15 00:00:00+00:00,438251,442098
0,2021-05-15 01:00:00+00:00,432197,438143
0,2021-05-15 02:00:00+00:00,422980,432367
0,2021-05-15 03:00:00+00:00,408529,416347
0,2021-05-15 04:00:00+00:00,389756,396362
0,2021-05-15 05:00:00+00:00,368344,375605
0,2021-05-15 06:00:00+00:00,350299,358011
0,2021-05-15 07:00:00+00:00,337766,345368
0,2021-05-15 08:00:00+00:00,330272,336506
0,2021-05-15 09:00:00+00:00,326023,331442
0,2021-05-15 10:00:00+00:00,327122,331623
0,2021-05-15 11:00:00+00:00,330792,336265
0,2021-05-15 12:00:00+00:00,338248,343030
0,2021-05-15 13:00:00+00:00,348824,353997
0,2021-05-15 14:00:00+00:00,363040,366337
0,2021-05-15 15:00:00+00:00,372092,377729
0,2021-05-15 16:00:00+00:00,382225,386954
0,2021-05-15 17:00:00+00:00,390220,395021
0,2021-05-15 18:00:00+00:00,395272,401400
0,2021-05-15 19:00:00+00:00,400600,405345
0,2021-05-15 20:00:00+00:00,405830,409772
0,2021-05-15 21:00:00+00:00,411618,415545
0,2021-05-15 22:00:00+00:00,416565,420929
0,2021-05-15 23:00:00+00:00,417160,422450
0,2021-05-16 00:00:00+00:00,416641,421839
0,2021-05-16 01:00:00+00:00,410692,417412
0,2021-05-16 02:00:00+00:00,410901,420801
0,2021-05-16 03:00:00+00:00,391211,399261
0,2021-05-16 04:00:00+00:00,385480,392063
0,2021-05-16 05:00:00+00:00,355946,364034
0,2021-05-16 06:00:00+00:00,338563,347092
0,2021-05-16 07:00:00+00:00,326063,333909
0,2021-05-16 08:00:00+00:00,318366,325074
0,2021-05-16 09:00:00+00:00,314892,320794
0,2021-05-16 10:00:00+00:00,312606,319271
0,2021-05-16 11:00:00+00:00,313979,320131
0,2021-05-16 12:00:00+00:00,319464,324789
0,2021-05-16 13:00:00+00:00,332319,336505
0,2021-05-16 14:00:00+00:00,346257,350793
0,2021-05-16 15:00:00+00:00,359664,362825
0,2021-05-16 16:00:00+00:00,370092,373938
0,2021-05-16 17:00:00+00:00,381639,385461
0,2021-05-16 18:00:00+00:00,388656,393696
0,2021-05-16 19:00:00+00:00,396157,399992
0,2021-05-16 20:00:00+00:00,402468,406832
0,2021-05-16 21:00:00+00:00,410404,414322
0,2021-05-16 22:00:00+00:00,418404,422025
0,2021-05-16 23:00:00+00:00,423093,426795
0,2021-05-17 00:00:00+00:00,424036,427247
0,2021-05-17 01:00:00+00:00,420203,427290
0,2021-05-17 02:00:00+00:00,414465,424086
0,2021-05-17 03:00:00+00:00,401787,409879
0,2021-05-17 04:00:00+00:00,377164,388815
0,2021-05-17 05:00:00+00:00,360523,367840
0,2021-05-17 06:00:00+00:00,344087,351379
0,2021-05-17 07:00:00+00:00,330574,338719
0,2021-05-17 08:00:00+00:00,325882,331868
0,2021-05-17 09:00:00+00:00,327102,331415
0,2021-05-17 10:00:00+00:00,335730,338960
0,2021-05-17 11:00:00+00:00,353974,356473
0,2021-05-17 12:00:00+00:00,373667,377612
0,2021-05-17 13:00:00+00:00,388404,394028
0,2021-05-17 14:00:00+00:00,405172,408182
0,2021-05-17 15:00:00+00:00,418074,420274
0,2021-05-17 16:00:00+00:00,428625,431721
0,2021-05-17 17:00:00+00:00,439666,442205
0,2021-05-17 18:00:00+00:00,447818,451632
0,2021-05-17 19:00:00+00:00,454722,458764
0,2021-05-17 20:00:00+00:00,461153,464202
0,2021-05-17 21:00:00+00:00,464542,468198
0,2021-05-17 22:00:00+00:00,467479,470696
0,2021-05-17 23:00:00+00:00,464924,470599
0,2021-05-18 00:00:00+00:00,461987,466396
0,2021-05-18 01:00:00+00:00,455943,462665
0,2021-05-18 02:00:00+00:00,443492,455403
0,2021-05-18 03:00:00+00:00,428271,436073
0,2021-05-18 04:00:00+00:00,397769,411198
0,2021-05-18 05:00:00+00:00,379951,387924
0,2021-05-18 06:00:00+00:00,362157,369260
0,2021-05-18 07:00:00+00:00,348421,354754
0,2021-05-18 08:00:00+00:00,340883,346545
0,2021-05-18 09:00:00+00:00,339370,344013
0,2021-05-18 10:00:00+00:00,345495,349149
0,2021-05-18 11:00:00+00:00,364084,365953
0,2021-05-18 12:00:00+00:00,380716,384475
0,2021-05-18 13:00:00+00:00,397171,401119
0,2021-05-18 14:00:00+00:00,411648,414310
0,2021-05-18 15:00:00+00:00,425454,426501
0,2021-05-18 16:00:00+00:00,434069,437945
0,2021-05-18 17:00:00+00:00,446437,448497
0,2021-05-18 18:00:00+00:00,455866,458053
0,2021-05-18 19:00:00+00:00,464007,465456
0,2021-05-18 20:00:00+00:00,470790,471981
0,2021-05-18 21:00:00+00:00,474984,477102
0,2021-05-18 22:00:00+00:00,476964,472354
0,2021-05-18 23:00:00+00:00,475123,480557
0,2021-05-19 00:00:00+00:00,470913,475893
0,2021-05-19 01:00:00+00:00,465777,472801
0,2021-05-19 02:00:00+00:00,455616,467377
0,2021-05-19 03:00:00+00:00,438357,447461
0,2021-05-19 04:00:00+00:00,406882,421606
0,2021-05-19 05:00:00+00:00,385675,396074
0,2021-05-19 06:00:00+00:00,366036,376252
0,2021-05-19 07:00:00+00:00,351140,360767
0,2021-05-19 08:00:00+00:00,343628,351100
0,2021-05-19 09:00:00+00:00,341906,347843
0,2021-05-19 10:00:00+00:00,349016,353516
0,2021-05-19 11:00:00+00:00,365805,368360
0,2021-05-19 12:00:00+00:00,385467,388542
0,2021-05-19 13:00:00+00:00,401950,406684
0,2021-05-19 14:00:00+00:00,419182,421385
0,2021-05-19 15:00:00+00:00,433788,435565
0,2021-05-19 16:00:00+00:00,446680,448831
0,2021-05-19 17:00:00+00:00,460241,460934
0,2021-05-19 18:00:00+00:00,470079,471793
0,2021-05-19 19:00:00+00:00,480021,482102
0,2021-05-19 20:00:00+00:00,488629,491679
0,2021-05-19 21:00:00+00:00,498010,499743
0,2021-05-19 22:00:00+00:00,501819,505875
0,2021-05-19 23:00:00+00:00,500172,504985
0,2021-05-20 00:00:00+00:00,491612,497618
0,2021-05-20 01:00:00+00:00,484969,490518
0,2021-05-20 02:00:00+00:00,470863,482075
0,2021-05-20 03:00:00+00:00,451517,461101
0,2021-05-20 04:00:00+00:00,415958,434359
0,2021-05-20 05:00:00+00:00,395546,406803
0,2021-05-20 06:00:00+00:00,375743,385088
0,2021-05-20 07:00:00+00:00,360687,368702
0,2021-05-20 08:00:00+00:00,350894,358349
0,2021-05-20 09:00:00+00:00,349197,354557
0,2021-05-20 10:00:00+00:00,353973,359616
0,2021-05-20 11:00:00+00:00,370099,373349
0,2021-05-20 12:00:00+00:00,390635,393392
0,2021-05-20 13:00:00+00:00,408615,413053
0,2021-05-20 14:00:00+00:00,428260,429722
0,2021-05-20 15:00:00+00:00,446838,445783
0,2021-05-20 16:00:00+00:00,460495,461410
0,2021-05-20 17:00:00+00:00,475720,475664
0,2021-05-20 18:00:00+00:00,486356,488392
0,2021-05-20 19:00:00+00:00,497630,499946
0,2021-05-20 20:00:00+00:00,507950,509484
0,2021-05-20 21:00:00+00:00,515081,518921
0,2021-05-20 22:00:00+00:00,517007,523646
0,2021-05-20 23:00:00+00:00,514120,520678
0,2021-05-21 00:00:00+00:00,503069,510630
0,2021-05-21 01:00:00+00:00,492315,499351
0,2021-05-21 02:00:00+00:00,477311,488452
0,2021-05-21 03:00:00+00:00,458279,467992
0,2021-05-21 04:00:00+00:00,429013,441055
0,2021-05-21 05:00:00+00:00,402398,412363
0,2021-05-21 06:00:00+00:00,379443,389590
0,2021-05-21 07:00:00+00:00,364554,372383
0,2021-05-21 08:00:00+00:00,355045,361238
0,2021-05-21 09:00:00+00:00,352785,357683
0,2021-05-21 10:00:00+00:00,359131,362027
0,2021-05-21 11:00:00+00:00,372739,375314
0,2021-05-21 12:00:00+00:00,393652,394737
0,2021-05-21 13:00:00+00:00,410482,414226
0,2021-05-21 14:00:00+00:00,431321,431737
0,2021-05-21 15:00:00+00:00,449483,448644
0,2021-05-21 16:00:00+00:00,463834,464619
0,2021-05-21 17:00:00+00:00,478969,478423
0,2021-05-21 18:00:00+00:00,491221,491772
0,2021-05-21 19:00:00+00:00,503267,503178
0,2021-05-21 20:00:00+00:00,511559,512429
0,2021-05-21 21:00:00+00:00,517423,519650
0,2021-05-21 22:00:00+00:00,517493,521972
0,2021-05-21 23:00:00+00:00,510635,516220
0,2021-05-22 00:00:00+00:00,494260,502174
0,2021-05-22 01:00:00+00:00,482771,488392
0,2021-05-22 02:00:00+00:00,469067,477550
0,2021-05-22 03:00:00+00:00,450618,459295
0,2021-05-22 04:00:00+00:00,425732,435553
0,2021-05-22 05:00:00+00:00,400770,409768
0,2021-05-22 06:00:00+00:00,380076,387073
0,2021-05-22 07:00:00+00:00,363515,370503
0,2021-05-22 08:00:00+00:00,354387,358925
0,2021-05-22 09:00:00+00:00,348312,351562
0,2021-05-22 10:00:00+00:00,345989,350124
0,2021-05-22 11:00:00+00:00,350256,352053
0,2021-05-22 12:00:00+00:00,359200,360633
0,2021-05-22 13:00:00+00:00,375539,377820
0,2021-05-22 14:00:00+00:00,397915,397438
0,2021-05-22 15:00:00+00:00,418293,417774
0,2021-05-22 16:00:00+00:00,436382,436775
0,2021-05-22 17:00:00+00:00,453191,453735
0,2021-05-22 18:00:00+00:00,467934,467388
0,2021-05-22 19:00:00+00:00,478066,478079
0,2021-05-22 20:00:00+00:00,486400,487168
0,2021-05-22 21:00:00+00:00,492304,494603
0,2021-05-22 22:00:00+00:00,495695,498390
0,2021-05-22 23:00:00+00:00,491295,495869
0,2021-05-23 00:00:00+00:00,481429,486984
0,2021-05-23 01:00:00+00:00,472028,477624
0,2021-05-23 02:00:00+00:00,458892,468812
0,2021-05-23 03:00:00+00:00,444824,452782
0,2021-05-23 04:00:00+00:00,416595,430689
0,2021-05-23 05:00:00+00:00,397106,406289
0,2021-05-23 06:00:00+00:00,374413,383827
0,2021-05-23 07:00:00+00:00,358295,367142
0,2021-05-23 08:00:00+00:00,347430,356145
0,2021-05-23 09:00:00+00:00,341291,348708
0,2021-05-23 10:00:00+00:00,337090,345208
0,2021-05-23 11:00:00+00:00,339429,344145
0,2021-05-23 12:00:00+00:00,348610,350910
0,2021-05-23 13:00:00+00:00,368186,369250
0,2021-05-23 14:00:00+00:00,391380,391545
0,2021-05-23 15:00:00+00:00,416241,415168
0,2021-05-23 16:00:00+00:00,440170,438928
0,2021-05-23 17:00:00+00:00,459728,459752
0,2021-05-23 18:00:00+00:00,476181,477015
0,2021-05-23 19:00:00+00:00,489099,489889
0,2021-05-23 20:00:00+00:00,499126,499486
0,2021-05-23 21:00:00+00:00,506731,508099
0,2021-05-23 22:00:00+00:00,512466,514272
0,2021-05-23 23:00:00+00:00,511019,515009
0,2021-05-24 00:00:00+00:00,502736,507528
0,2021-05-24 01:00:00+00:00,492739,498244
0,2021-05-24 02:00:00+00:00,477846,488702
0,2021-05-24 03:00:00+00:00,456348,466943
0,2021-05-24 04:00:00+00:00,425971,439568
0,2021-05-24 05:00:00+00:00,401308,411251
0,2021-05-24 06:00:00+00:00,378918,387051
0,2021-05-24 07:00:00+00:00,362321,369530
0,2021-05-24 08:00:00+00:00,352113,359648
0,2021-05-24 09:00:00+00:00,351061,355483
0,2021-05-24 10:00:00+00:00,356892,360983
0,2021-05-24 11:00:00+00:00,372140,375617
0,2021-05-24 12:00:00+00:00,390951,396450
0,2021-05-24 13:00:00+00:00,411722,416550
0,2021-05-24 14:00:00+00:00,433971,435927
0,2021-05-24 15:00:00+00:00,454714,455223
0,2021-05-24 16:00:00+00:00,473277,474991
0,2021-05-24 17:00:00+00:00,489424,491702
0,2021-05-24 18:00:00+00:00,503882,507046
0,2021-05-24 19:00:00+00:00,514623,519043
0,2021-05-24 20:00:00+00:00,524904,528617
0,2021-05-24 21:00:00+00:00,531898,536465
0,2021-05-24 22:00:00+00:00,537414,541369
0,2021-05-24 23:00:00+00:00,533467,540554
0,2021-05-25 00:00:00+00:00,525810,532635
0,2021-05-25 01:00:00+00:00,513878,522692
0,2021-05-25 02:00:00+00:00,498304,510380
0,2021-05-25 03:00:00+00:00,472653,485293
0,2021-05-25 04:00:00+00:00,449195,454285
0,2021-05-25 05:00:00+00:00,412015,423250
0,2021-05-25 06:00:00+00:00,390073,398742
0,2021-05-25 07:00:00+00:00,374491,381435
0,2021-05-25 08:00:00+00:00,362410,369191
0,2021-05-25 09:00:00+00:00,360272,363544
0,2021-05-25 10:00:00+00:00,367080,368683
0,2021-05-25 11:00:00+00:00,382709,383500
0,2021-05-25 12:00:00+00:00,402809,403940
0,2021-05-25 13:00:00+00:00,422695,425285
0,2021-05-25 14:00:00+00:00,445051,445436
0,2021-05-25 15:00:00+00:00,466196,466810
0,2021-05-25 16:00:00+00:00,485278,487306
0,2021-05-25 17:00:00+00:00,504010,506177
0,2021-05-25 18:00:00+00:00,519773,522986
0,2021-05-25 19:00:00+00:00,535263,537497
0,2021-05-25 20:00:00+00:00,547646,551977
0,2021-05-25 21:00:00+00:00,553873,558778
0,2021-05-25 22:00:00+00:00,558518,564196
0,2021-05-25 23:00:00+00:00,553348,561382
0,2021-05-26 00:00:00+00:00,543291,550891
0,2021-05-26 01:00:00+00:00,530364,538305
0,2021-05-26 02:00:00+00:00,512062,523759
0,2021-05-26 03:00:00+00:00,484705,497714
0,2021-05-26 04:00:00+00:00,449223,466112
0,2021-05-26 05:00:00+00:00,423362,434775
0,2021-05-26 06:00:00+00:00,399844,408961
0,2021-05-26 07:00:00+00:00,381888,389993
0,2021-05-26 08:00:00+00:00,371013,377586
0,2021-05-26 09:00:00+00:00,369237,372931
0,2021-05-26 10:00:00+00:00,374273,377270
0,2021-05-26 11:00:00+00:00,390611,391550
0,2021-05-26 12:00:00+00:00,411435,412651
0,2021-05-26 13:00:00+00:00,431262,434266
0,2021-05-26 14:00:00+00:00,454100,454808
0,2021-05-26 15:00:00+00:00,476472,476855
0,2021-05-26 16:00:00+00:00,499219,499537
0,2021-05-26 17:00:00+00:00,521664,521375
0,2021-05-26 18:00:00+00:00,537680,540025
0,2021-05-26 19:00:00+00:00,554390,556322
0,2021-05-26 20:00:00+00:00,566984,570283
0,2021-05-26 21:00:00+00:00,573691,578820
0,2021-05-26 22:00:00+00:00,575243,581748
0,2021-05-26 23:00:00+00:00,569044,576557
0,2021-05-27 00:00:00+00:00,554442,563119
0,2021-05-27 01:00:00+00:00,536563,546637
0,2021-05-27 02:00:00+00:00,515982,529181
0,2021-05-27 03:00:00+00:00,492661,503057
0,2021-05-27 04:00:00+00:00,460957,470995
0,2021-05-27 05:00:00+00:00,429933,438550
0,2021-05-27 06:00:00+00:00,404338,411280
0,2021-05-27 07:00:00+00:00,385527,391480
0,2021-05-27 08:00:00+00:00,373869,379010
0,2021-05-27 09:00:00+00:00,370564,373248
0,2021-05-27 10:00:00+00:00,374516,376223
0,2021-05-27 11:00:00+00:00,389959,389770
0,2021-05-27 12:00:00+00:00,409951,410890
0,2021-05-27 13:00:00+00:00,428936,431809
0,2021-05-27 14:00:00+00:00,450212,451311
0,2021-05-27 15:00:00+00:00,473241,472702
0,2021-05-27 16:00:00+00:00,491334,492973
0,2021-05-27 17:00:00+00:00,508730,510690
0,2021-05-27 18:00:00+00:00,523689,525827
0,2021-05-27 19:00:00+00:00,536400,538708
0,2021-05-27 20:00:00+00:00,547492,548944
0,2021-05-27 21:00:00+00:00,553171,556341
0,2021-05-27 22:00:00+00:00,554001,558662
0,2021-05-27 23:00:00+00:00,547894,553169
0,2021-05-28 00:00:00+00:00,533567,540782
0,2021-05-28 01:00:00+00:00,519644,527694
0,2021-05-28 02:00:00+00:00,501734,513724
0,2021-05-28 03:00:00+00:00,479656,489050
0,2021-05-28 04:00:00+00:00,452356,460468
0,2021-05-28 05:00:00+00:00,421482,430769
0,2021-05-28 06:00:00+00:00,396386,405420
0,2021-05-28 07:00:00+00:00,379025,386315
0,2021-05-28 08:00:00+00:00,367133,373238
0,2021-05-28 09:00:00+00:00,363712,367538
0,2021-05-28 10:00:00+00:00,367160,370376
0,2021-05-28 11:00:00+00:00,379469,382196
0,2021-05-28 12:00:00+00:00,396796,399928
0,2021-05-28 13:00:00+00:00,414623,419332
0,2021-05-28 14:00:00+00:00,434628,436760
0,2021-05-28 15:00:00+00:00,453173,454344
0,2021-05-28 16:00:00+00:00,466983,468906
0,2021-05-28 17:00:00+00:00,477878,480633
0,2021-05-28 18:00:00+00:00,487001,489985
0,2021-05-28 19:00:00+00:00,493494,496871
0,2021-05-28 20:00:00+00:00,496738,500462
0,2021-05-28 21:00:00+00:00,499487,503401
0,2021-05-28 22:00:00+00:00,497696,503123
0,2021-05-28 23:00:00+00:00,490941,497741
0,2021-05-29 00:00:00+00:00,482097,487496
0,2021-05-29 01:00:00+00:00,469411,476678
0,2021-05-29 02:00:00+00:00,454351,465270
0,2021-05-29 03:00:00+00:00,435901,446774
0,2021-05-29 04:00:00+00:00,421482,424864
0,2021-05-29 05:00:00+00:00,390353,400207
0,2021-05-29 06:00:00+00:00,370241,377795
0,2021-05-29 07:00:00+00:00,355204,361739
0,2021-05-29 08:00:00+00:00,343472,350715
0,2021-05-29 09:00:00+00:00,338697,343715
0,2021-05-29 10:00:00+00:00,336257,342149
0,2021-05-29 11:00:00+00:00,336763,342656
